created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
09/01/2015,195265,227489,"{'type': 'Point', 'coordinates': [-73.97042747898412, 40.61190461071703]}",19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,401 AVENUE O,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044000,New York,40.61190461,-73.97042748,992460.728317,162211.123462
09/04/2015,201555,102919,"{'type': 'Point', 'coordinates': [-73.98982976460587, 40.72180744390711]}",9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,71 STANTON STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,New York,40.72180744,-73.98982976,987069.088838,202250.614249
09/07/2015,208407,345512,"{'type': 'Point', 'coordinates': [-73.91549691023117, 40.708040124340584]}",9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"TrunkOther,BranchLights",No,No,No,No,No,Yes,Yes,No,No,1817 DE KALB AVENUE,11385,Ridgewood,405,4,Queens,34,37,12,QN20,Ridgewood,4053900,New York,40.70804012,-73.91549691,1007678.25727,197245.897225
08/30/2015,189164,223133,"{'type': 'Point', 'coordinates': [-73.98670281663865, 40.668826466756094]}",7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,456 5 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3013900,New York,40.66882647,-73.98670282,987938.778044,182948.195833
08/29/2015,184375,505172,"{'type': 'Point', 'coordinates': [-73.89338225682316, 40.847947079185445]}",3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,2022 LA FONTAINE AVENUE,10457,Bronx,206,2,Bronx,17,86,33,BX17,East Tremont,2037504,New York,40.84794708,-73.89338226,1013747.44263,248225.382208
08/29/2015,187056,106107,"{'type': 'Point', 'coordinates': [-73.98162670448419, 40.77039612675352]}",7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,NoDamage,NYC Parks Staff,"MetalGrates,TrunkOther",No,Yes,No,No,No,Yes,No,No,No,1880 BROADWAY,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,New York,40.77039613,-73.9816267,989339.183051,219953.397413
08/29/2015,187058,106107,"{'type': 'Point', 'coordinates': [-73.98121826363523, 40.77022714718968]}",5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,NoDamage,NYC Parks Staff,"MetalGrates,TrunkOther",No,Yes,No,No,No,Yes,No,No,No,1 WEST 62 STREET,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,New York,40.77022715,-73.98121826,989452.329478,219891.856526
08/26/2015,178659,406774,"{'type': 'Point', 'coordinates': [-74.08667826554655, 40.58810729823054]}",4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,434 RARITAN AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5007000,New York,40.5881073,-74.08667827,960175.444791,153551.677855
08/30/2015,190423,106099,"{'type': 'Point', 'coordinates': [-73.98504778619343, 40.77008697533186]}",12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,120 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77008698,-73.98504779,988391.603582,219840.583006
08/30/2015,190425,106099,"{'type': 'Point', 'coordinates': [-73.98526928593986, 40.77018061208424]}",13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,120 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77018061,-73.98526929,988330.24478,219874.687597
09/05/2015,204202,415447,"{'type': 'Point', 'coordinates': [-74.13906214676298, 40.568825166867676]}",12,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,328 THOMAS STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56882517,-74.13906215,945614.880736,146545.473691
09/04/2015,201494,406253,"{'type': 'Point', 'coordinates': [-74.11474623823968, 40.578074056718314]}",24,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,6 ALLISON PLACE,10306,Staten Island,502,5,Staten Island,50,62,24,SI45,New Dorp-Midland Beach,5012200,New York,40.57807406,-74.11474624,952374.88887,149905.282917
09/07/2015,208346,106403,"{'type': 'Point', 'coordinates': [-73.97484010897847, 40.78258673880227]}",20,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,418 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78258674,-73.97484011,991217.713087,224395.314382
08/28/2015,181710,207966,"{'type': 'Point', 'coordinates': [-73.95246689847255, 40.575205295811905]}",13,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,267 WEST END AVENUE,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3061600,New York,40.5752053,-73.9524669,997454.688474,148842.827692
08/26/2015,178382,106001,"{'type': 'Point', 'coordinates': [-73.97705764351917, 40.73371649944506]}",12,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,520 EAST 20 STREET,10009,New York,106,1,Manhattan,4,74,27,MN50,Stuyvesant Town-Cooper Village,1006000,New York,40.7337165,-73.97705764,990608.258269,206590.122303
09/01/2015,193690,227528,"{'type': 'Point', 'coordinates': [-73.97453013858579, 40.61366258454641]}",36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,6018 24 AVENUE,11230,Brooklyn,312,3,Brooklyn,44,48,17,BK46,Ocean Parkway South,3044000,New York,40.61366258,-73.97453014,991321.450084,162851.241277
09/02/2015,196089,310255,"{'type': 'Point', 'coordinates': [-73.82768034198298, 40.70404651889878]}",29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,84-037 124 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,New York,40.70404652,-73.82768034,1032028.00647,195826.600523
08/31/2015,191988,102326,"{'type': 'Point', 'coordinates': [-73.99936835831562, 40.726639575307196]}",6,0,OnCurb,Alive,Good,Quercus phellos,willow oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,73 WEST HOUSTON STREET,10012,New York,102,1,Manhattan,1,66,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004900,New York,40.72663958,-73.99936836,984425.072145,204010.946031
09/05/2015,203720,302371,"{'type': 'Point', 'coordinates': [-73.91127902288238, 40.78233983248895]}",9,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-025 24 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78233983,-73.91127902,1008820.23792,224316.800104
08/30/2015,189339,219520,"{'type': 'Point', 'coordinates': [-73.9663797202686, 40.695280682555044]}",18,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,79 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69528068,-73.96637972,993572.918678,192587.740859
09/07/2015,208230,106402,"{'type': 'Point', 'coordinates': [-73.97238976811065, 40.78218110151048]}",13,0,OffsetFromCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,1 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7821811,-73.97238977,991896.350509,224247.731344
09/05/2015,204413,204940,"{'type': 'Point', 'coordinates': [-73.99380070218072, 40.59393169321807]}",13,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2435 HARWAY AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,New York,40.59393169,-73.9938007,985971.681256,155661.802243
08/20/2015,161193,409065,"{'type': 'Point', 'coordinates': [-74.14804001171058, 40.5858495229097]}",9,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,86 BOGOTA STREET,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthous,5027704,New York,40.58584952,-74.14804001,943131.078289,152751.948155
09/02/2015,196132,206122,"{'type': 'Point', 'coordinates': [-73.97671634831147, 40.61293798189811]}",19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2347 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61293798,-73.97671635,990714.541193,162587.080716
09/02/2015,196223,310465,"{'type': 'Point', 'coordinates': [-73.82720922149184, 40.714909971907666]}",17,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,80-025 126 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4021600,New York,40.71490997,-73.82720922,1032150.82381,199784.734011
08/31/2015,192888,210568,"{'type': 'Point', 'coordinates': [-73.94863403031965, 40.6100347683596]}",32,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,3778 BEDFORD AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,New York,40.61003477,-73.94863403,998512.017724,161532.686827
08/31/2015,192890,210568,"{'type': 'Point', 'coordinates': [-73.94861132582527, 40.60991607577651]}",28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,3782 BEDFORD AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,New York,40.60991608,-73.94861133,998518.347107,161489.44774
09/02/2015,197978,310798,"{'type': 'Point', 'coordinates': [-73.80826025712618, 40.74068683597206]}",7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,160-001 59 AVENUE,11365,Fresh Meadows,407,4,Queens,20,25,16,QN62,Queensboro Hill,4121500,New York,40.74068684,-73.80826026,1037383.26544,209186.954379
08/26/2015,178601,410841,"{'type': 'Point', 'coordinates': [-74.15618059801685, 40.53211312776527]}",10,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,229 HALES AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,New York,40.53211313,-74.1561806,940835.082881,133178.433168
08/29/2015,184317,505563,"{'type': 'Point', 'coordinates': [-73.89097860617149, 40.856774471838726]}",5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,4634 3 AVENUE,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2038700,New York,40.85677447,-73.89097861,1014408.44656,251442.35412
08/29/2015,184031,504204,"{'type': 'Point', 'coordinates': [-73.90356057731171, 40.85091786024071]}",3,0,OnCurb,Alive,Good,Acer rubrum,red maple,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,223 EAST 179 STREET,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023502,New York,40.85091786,-73.90356058,1010930.2629,249304.486021
09/03/2015,200225,106629,"{'type': 'Point', 'coordinates': [-73.97721168704322, 40.78993606612256]}",8,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,565 WEST END AVENUE,10024,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1017500,New York,40.78993607,-73.97721169,990560.238024,227072.745707
09/08/2015,208974,414958,"{'type': 'Point', 'coordinates': [-74.1065349443613, 40.5610324289115]}",10,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,227 FINLEY AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56103243,-74.10653494,954648.334454,143693.722505
09/02/2015,198146,411699,"{'type': 'Point', 'coordinates': [-74.19255286874332, 40.539369387860575]}",6,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,189 NIPPON AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.53936939,-74.19255287,930730.183472,135842.179153
09/01/2015,194505,341521,"{'type': 'Point', 'coordinates': [-73.88725059080657, 40.75902778398188]}",2,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,80-018 31 AVENUE,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4030903,New York,40.75902778,-73.88725059,1015485.56022,215831.103492
09/02/2015,198121,104405,"{'type': 'Point', 'coordinates': [-73.98253014634868, 40.745033994065416]}",8,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,100 EAST 31 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74503399,-73.98253015,989090.783286,210713.094044
09/01/2015,195252,102084,"{'type': 'Point', 'coordinates': [-73.99985934610353, 40.7359998531807]}",5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,138 WEST 11 STREET,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007100,New York,40.73599985,-73.99985935,984288.979569,207421.187242
09/05/2015,204355,415383,"{'type': 'Point', 'coordinates': [-74.13823191471243, 40.56785426360856]}",5,0,OnCurb,Alive,Good,Acer campestre,hedge maple,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,89 WEST CEDARVIEW AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56785426,-74.13823191,945844.982638,146191.385161
09/06/2015,205759,301278,"{'type': 'Point', 'coordinates': [-73.89540540519324, 40.76686765057031]}",26,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,22-048 74 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76686765,-73.89540541,1013222.97977,218684.620095
09/04/2015,201654,224121,"{'type': 'Point', 'coordinates': [-74.00410729319515, 40.6819432732001]}",10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,299 COLUMBIA STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68194327,-74.00410729,983110.817883,187726.770594
09/02/2015,198514,108318,"{'type': 'Point', 'coordinates': [-73.96207980385901, 40.80230108588602]}",18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1 MORNINGSIDE DRIVE,10025,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1019701,New York,40.80230109,-73.9620798,994748.408453,231579.203558
09/04/2015,203334,340820,"{'type': 'Point', 'coordinates': [-73.88730078404606, 40.75088939064141]}",11,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,35-021 79 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.75088939,-73.88730078,1015475.46969,212866.007061
09/03/2015,200628,315984,"{'type': 'Point', 'coordinates': [-73.81946649097343, 40.79313800420383]}",25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,147-043 8 AVENUE,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4097300,New York,40.793138,-73.81946649,1034238.5109,228290.013286
08/29/2015,186888,506316,"{'type': 'Point', 'coordinates': [-73.88088626637622, 40.87343705714923]}",15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,249 EAST MOSHOLU PARKWAY NORTH,10467,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2041900,New York,40.87343706,-73.88088627,1017192.02072,257516.8131
09/02/2015,196373,103300,"{'type': 'Point', 'coordinates': [-73.99157274737178, 40.716805385067346]}",13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,54 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,New York,40.71680539,-73.99157275,986586.126549,200428.159561
09/08/2015,209441,503960,"{'type': 'Point', 'coordinates': [-73.91763219387903, 40.846375825268666]}",5,0,OnCurb,Alive,Poor,Ulmus americana,American elm,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,75 FEATHERBED LANE,10453,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021502,New York,40.84637583,-73.91763219,1007038.86419,247645.677987
09/06/2015,206435,210654,"{'type': 'Point', 'coordinates': [-73.96280534088122, 40.59078485715291]}",26,0,OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2438 EAST 7 STREET,11235,Brooklyn,315,3,Brooklyn,48,45,22,BK19,Brighton Beach,3037000,New York,40.59078486,-73.96280534,994580.260824,154517.462341
09/02/2015,196080,310272,"{'type': 'Point', 'coordinates': [-73.82819499212432, 40.704944499331496]}",36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,84-006 124 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,New York,40.7049445,-73.82819499,1031884.67112,196153.480774
09/05/2015,203759,302373,"{'type': 'Point', 'coordinates': [-73.91209530143406, 40.78075206758672]}",16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,24-015 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78075207,-73.9120953,1008594.7597,223738.095881
08/30/2015,190359,107635,"{'type': 'Point', 'coordinates': [-73.95894425967109, 40.77222448155208]}",13,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,1326 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77222448,-73.95894426,995621.636366,220621.6592
09/08/2015,209909,504038,"{'type': 'Point', 'coordinates': [-73.90688618113626, 40.848106229042735]}",2,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1840 GRAND CONCOURSE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023302,New York,40.84810623,-73.90688618,1010011.31362,248279.107166
08/27/2015,180295,106100,"{'type': 'Point', 'coordinates': [-73.9829175035826, 40.77013008975271]}",2,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,NoDamage,Volunteer,"WiresRope,BranchOther",No,No,No,Yes,No,No,No,No,Yes,13 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77013009,-73.9829175,988981.66605,219856.39892
09/07/2015,208373,106403,"{'type': 'Point', 'coordinates': [-73.97558535494926, 40.781617201031025]}",4,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,390 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7816172,-73.97558535,991011.425114,224042.02047
09/02/2015,196205,206082,"{'type': 'Point', 'coordinates': [-73.97682017943663, 40.612880643288754]}",22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2348 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61288064,-73.97682018,990685.718744,162566.18312
08/31/2015,192086,203718,"{'type': 'Point', 'coordinates': [-74.03492842818125, 40.62140476357093]}",28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,8923 RIDGE BOULEVARD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,New York,40.62140476,-74.03492843,974553.599105,165672.825528
09/04/2015,203550,348013,"{'type': 'Point', 'coordinates': [-73.85444599003124, 40.71316968515154]}",42,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,90-008 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71316969,-73.85444599,1024601.34514,199136.975464
09/05/2015,203718,302371,"{'type': 'Point', 'coordinates': [-73.9110256109311, 40.78254676160222]}",12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-015 24 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78254676,-73.91102561,1008890.3408,224392.262551
09/08/2015,208832,220174,"{'type': 'Point', 'coordinates': [-73.9614226506213, 40.69227839545721]}",3,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,237 WILLOUGHBY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.6922784,-73.96142265,994947.997949,191494.485827
08/31/2015,193183,348404,"{'type': 'Point', 'coordinates': [-73.83829721619878, 40.7170323149707]}",3,0,OnCurb,Alive,Good,Acer ginnala,Amur maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,75-009 AUSTIN STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71703231,-73.83829722,1029075.60128,200552.098289
09/04/2015,203577,348022,"{'type': 'Point', 'coordinates': [-73.85501987714406, 40.7124796096016]}",26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Unsure,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,89-003 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71247961,-73.85501988,1024442.66501,198885.296505
08/27/2015,179477,223106,"{'type': 'Point', 'coordinates': [-73.98073049257751, 40.66823129823416]}",3,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,290 7 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015300,New York,40.6682313,-73.98073049,989595.611016,182731.667067
09/04/2015,203386,347979,"{'type': 'Point', 'coordinates': [-73.85213797272486, 40.71264110335946]}",26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,92-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.7126411,-73.85213797,1025241.51184,198945.468957
08/30/2015,189537,223141,"{'type': 'Point', 'coordinates': [-73.97325312578212, 40.66903950319261]}",18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,53 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,New York,40.6690395,-73.97325313,991669.839479,183026.663852
09/02/2015,196130,206122,"{'type': 'Point', 'coordinates': [-73.97721789744, 40.61324054313011]}",24,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,2327 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61324054,-73.9772179,990575.26096,162697.275049
09/03/2015,200676,229928,"{'type': 'Point', 'coordinates': [-73.96044297686721, 40.62480755663272]}",32,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1020 EAST 16 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053200,New York,40.62480756,-73.96044298,995230.774614,166913.099295
